date,close
2015-07-03 10:16:00,2590.2
2015-07-03 10:17:00,2590.2
2015-07-03 10:18:00,2591.15
2015-07-03 10:19:00,2591.85
2015-07-03 10:20:00,2591.0
2015-07-03 10:21:00,2592.0
2015-07-03 10:22:00,2590.8
2015-07-03 10:23:00,2590.25
2015-07-03 10:24:00,2590.15
2015-07-03 10:25:00,2591.0
2015-07-03 10:26:00,2590.2
2015-07-03 10:27:00,2590.0
2015-07-03 10:28:00,2588.8
2015-07-03 10:29:00,2589.05
2015-07-03 10:30:00,2589.0
2015-07-03 10:31:00,2589.1
2015-07-03 10:32:00,2590.0
2015-07-03 10:33:00,2590.0
2015-07-03 10:34:00,2589.1
2015-07-03 10:35:00,2590.1
2015-07-03 10:36:00,2590.0
2015-07-03 10:37:00,2589.85
2015-07-03 10:38:00,2588.7
2015-07-03 10:39:00,2586.6
2015-07-03 10:40:00,2588.0
2015-07-03 10:41:00,2587.1
2015-07-03 10:42:00,2588.0
2015-07-03 10:43:00,2590.2
2015-07-03 10:44:00,2591.0
2015-07-03 10:45:00,2591.95
2015-07-03 10:46:00,2592.4
2015-07-03 10:47:00,2593.1
2015-07-03 10:48:00,2593.2
2015-07-03 10:49:00,2593.5
2015-07-03 10:50:00,2593.05
2015-07-03 10:51:00,2592.25
2015-07-03 10:52:00,2593.85
2015-07-03 10:53:00,2591.5
2015-07-03 10:54:00,2591.3
2015-07-03 10:55:00,2590.75
2015-07-03 10:56:00,2593.0
2015-07-03 10:57:00,2594.0
2015-07-03 10:58:00,2593.8
2015-07-03 10:59:00,2594.55
2015-07-03 11:00:00,2593.7
2015-07-03 11:01:00,2593.5
2015-07-03 11:02:00,2594.25
2015-07-03 11:03:00,2594.8
2015-07-03 11:04:00,2593.05
2015-07-03 11:05:00,2594.0
2015-07-03 11:06:00,2593.4
2015-07-03 11:07:00,2593.2
2015-07-03 11:08:00,2592.95
2015-07-03 11:09:00,2592.75
2015-07-03 11:10:00,2593.15
2015-07-03 11:11:00,2593.1
2015-07-03 11:12:00,2594.25
2015-07-03 11:13:00,2593.7
2015-07-03 11:14:00,2592.2
2015-07-03 11:15:00,2593.35
2015-07-03 11:16:00,2594.0
2015-07-03 11:17:00,2593.55
2015-07-03 11:18:00,2593.55
2015-07-03 11:19:00,2594.0
2015-07-03 11:20:00,2594.0
2015-07-03 11:21:00,2594.05
2015-07-03 11:22:00,2593.65
2015-07-03 11:23:00,2593.6
2015-07-03 11:24:00,2594.0
2015-07-03 11:25:00,2593.8
2015-07-03 11:26:00,2592.85
2015-07-03 11:27:00,2591.55
2015-07-03 11:28:00,2592.0
2015-07-03 11:29:00,2593.0
2015-07-03 11:30:00,2592.95
2015-07-03 11:31:00,2594.0
2015-07-03 11:32:00,2594.5
2015-07-03 11:33:00,2593.55
2015-07-03 11:34:00,2593.55
2015-07-03 11:35:00,2592.25
2015-07-03 11:36:00,2592.75
2015-07-03 11:37:00,2592.55
2015-07-03 11:38:00,2592.5
2015-07-03 11:39:00,2592.7
2015-07-03 11:40:00,2593.7
2015-07-03 11:41:00,2594.1
2015-07-03 11:42:00,2594.1
2015-07-03 11:43:00,2592.6
2015-07-03 11:44:00,2592.75
2015-07-03 11:45:00,2594.0
2015-07-03 11:46:00,2594.45
2015-07-03 11:47:00,2593.2
2015-07-03 11:48:00,2593.25
2015-07-03 11:49:00,2593.7
2015-07-03 11:50:00,2594.5
2015-07-03 11:51:00,2593.55
2015-07-03 11:52:00,2593.6
2015-07-03 11:53:00,2594.0
2015-07-03 11:54:00,2593.75
2015-07-03 11:55:00,2594.0
2015-07-03 11:56:00,2593.9
2015-07-03 11:57:00,2594.05
2015-07-03 11:58:00,2593.95
2015-07-03 11:59:00,2593.0
2015-07-03 12:00:00,2594.55
2015-07-03 12:01:00,2596.0
2015-07-03 12:02:00,2593.85
2015-07-03 12:03:00,2593.95
2015-07-03 12:04:00,2595.95
2015-07-03 12:05:00,2595.45
2015-07-03 12:06:00,2596.0
2015-07-03 12:07:00,2595.5
2015-07-03 12:08:00,2597.4
2015-07-03 12:09:00,2597.0
2015-07-03 12:10:00,2596.7
2015-07-03 12:11:00,2595.05
2015-07-03 12:12:00,2595.1
2015-07-03 12:13:00,2595.0
2015-07-03 12:14:00,2595.25
2015-07-03 12:15:00,2593.5
2015-07-03 12:16:00,2593.95
2015-07-03 12:17:00,2595.15
2015-07-03 12:18:00,2595.65
2015-07-03 12:19:00,2595.7
2015-07-03 12:20:00,2596.5
2015-07-03 12:21:00,2596.25
2015-07-03 12:22:00,2595.6
2015-07-03 12:23:00,2595.6
2015-07-03 12:24:00,2595.6
2015-07-03 12:25:00,2596.5
2015-07-03 12:26:00,2595.8
2015-07-03 12:27:00,2595.6
2015-07-03 12:28:00,2594.15
2015-07-03 12:29:00,2596.5
2015-07-03 12:30:00,2594.95
2015-07-03 12:31:00,2596.0
2015-07-03 12:32:00,2596.4
2015-07-03 12:33:00,2595.8
2015-07-03 12:34:00,2596.35
2015-07-03 12:35:00,2595.35
2015-07-03 12:36:00,2595.5
2015-07-03 12:37:00,2596.85
2015-07-03 12:38:00,2597.95
2015-07-03 12:39:00,2598.0
2015-07-03 12:40:00,2596.85
2015-07-03 12:41:00,2597.3
2015-07-03 12:42:00,2597.1
2015-07-03 12:43:00,2595.35
2015-07-03 12:44:00,2596.1
2015-07-03 12:45:00,2595.0
2015-07-03 12:46:00,2595.0
2015-07-03 12:47:00,2589.05
2015-07-03 12:48:00,2591.95
2015-07-03 12:49:00,2590.0
2015-07-03 12:50:00,2591.5
2015-07-03 12:51:00,2591.0
2015-07-03 12:52:00,2594.0
2015-07-03 12:53:00,2594.0
2015-07-03 12:54:00,2594.95
2015-07-03 12:55:00,2596.0
2015-07-03 12:56:00,2596.95
2015-07-03 12:57:00,2595.6
2015-07-03 12:58:00,2596.35
2015-07-03 12:59:00,2597.3
2015-07-03 13:00:00,2599.05
2015-07-03 13:01:00,2599.85
2015-07-03 13:02:00,2602.4
2015-07-03 13:03:00,2600.0
2015-07-03 13:04:00,2597.6
2015-07-03 13:05:00,2595.2
2015-07-03 13:06:00,2595.0
2015-07-03 13:07:00,2600.8
2015-07-03 13:08:00,2597.1
2015-07-03 13:09:00,2597.0
2015-07-03 13:10:00,2599.0
2015-07-03 13:11:00,2595.2
2015-07-03 13:12:00,2595.75
2015-07-03 13:13:00,2596.75
2015-07-03 13:14:00,2595.0
2015-07-03 13:15:00,2595.25
2015-07-03 13:16:00,2596.0
2015-07-03 13:17:00,2597.8
2015-07-03 13:18:00,2597.85
2015-07-03 13:19:00,2595.05
2015-07-03 13:20:00,2597.35
2015-07-03 13:21:00,2596.3
2015-07-03 13:22:00,2596.5
2015-07-03 13:23:00,2596.5
2015-07-03 13:24:00,2597.0
2015-07-03 13:25:00,2597.0
2015-07-03 13:26:00,2597.05
2015-07-03 13:27:00,2597.0
2015-07-03 13:28:00,2597.45
2015-07-03 13:29:00,2597.05
2015-07-03 13:30:00,2593.0
2015-07-03 13:31:00,2592.15
2015-07-03 13:32:00,2593.2
2015-07-03 13:33:00,2592.95
2015-07-03 13:34:00,2593.75
2015-07-03 13:35:00,2592.85
2015-07-03 13:36:00,2593.9
2015-07-03 13:37:00,2592.5
2015-07-03 13:38:00,2592.6
2015-07-03 13:39:00,2594.8
2015-07-03 13:40:00,2594.75
2015-07-03 13:41:00,2595.1
2015-07-03 13:42:00,2595.9
2015-07-03 13:43:00,2595.95
2015-07-03 13:44:00,2597.0
2015-07-03 13:45:00,2597.05
2015-07-03 13:46:00,2598.3
2015-07-03 13:47:00,2598.3
2015-07-03 13:48:00,2599.0
2015-07-03 13:49:00,2597.5
2015-07-03 13:50:00,2597.55
2015-07-03 13:51:00,2595.3
2015-07-03 13:52:00,2596.75
2015-07-03 13:53:00,2596.75
2015-07-03 13:54:00,2595.4
2015-07-03 13:55:00,2597.0
2015-07-03 13:56:00,2597.6
2015-07-03 13:57:00,2598.75
2015-07-03 13:58:00,2597.6
2015-07-03 13:59:00,2597.45
2015-07-03 14:00:00,2595.0
2015-07-03 14:01:00,2598.15
2015-07-03 14:02:00,2597.85
2015-07-03 14:03:00,2597.05
2015-07-03 14:04:00,2597.75
2015-07-03 14:05:00,2597.5
2015-07-03 14:06:00,2598.0
2015-07-03 14:07:00,2598.05
2015-07-03 14:08:00,2598.25
2015-07-03 14:09:00,2598.25
2015-07-03 14:10:00,2598.6
2015-07-03 14:11:00,2598.6
2015-07-03 14:12:00,2598.4
2015-07-03 14:13:00,2597.4
2015-07-03 14:14:00,2598.65
2015-07-03 14:15:00,2598.75
2015-07-03 14:16:00,2598.5
2015-07-03 14:17:00,2598.5
2015-07-03 14:18:00,2598.25
2015-07-03 14:19:00,2598.25
2015-07-03 14:20:00,2598.25
2015-07-03 14:21:00,2594.15
2015-07-03 14:22:00,2595.55
2015-07-03 14:23:00,2595.6
2015-07-03 14:24:00,2597.3
2015-07-03 14:25:00,2597.65
2015-07-03 14:26:00,2598.65
2015-07-03 14:27:00,2597.5
2015-07-03 14:28:00,2596.8
2015-07-03 14:29:00,2597.0
2015-07-03 14:30:00,2595.55
2015-07-03 14:31:00,2596.3
2015-07-03 14:32:00,2597.55
2015-07-03 14:33:00,2596.0
2015-07-03 14:34:00,2594.0
2015-07-03 14:35:00,2591.65
2015-07-03 14:36:00,2594.55
2015-07-03 14:37:00,2591.65
2015-07-03 14:38:00,2592.0
2015-07-03 14:39:00,2591.65
2015-07-03 14:40:00,2592.2
2015-07-03 14:41:00,2594.5
2015-07-03 14:42:00,2596.4
2015-07-03 14:43:00,2596.4
2015-07-03 14:44:00,2596.6
2015-07-03 14:45:00,2597.95
2015-07-03 14:46:00,2596.4
2015-07-03 14:47:00,2593.5
2015-07-03 14:48:00,2598.35
2015-07-03 14:49:00,2596.55
2015-07-03 14:50:00,2596.55
2015-07-03 14:51:00,2597.15
2015-07-03 14:52:00,2598.0
2015-07-03 14:53:00,2597.5
2015-07-03 14:54:00,2595.85
2015-07-03 14:55:00,2595.0
2015-07-03 14:56:00,2596.2
2015-07-03 14:57:00,2593.85
2015-07-03 14:58:00,2593.6
2015-07-03 14:59:00,2595.45
2015-07-03 15:00:00,2596.5
2015-07-03 15:01:00,2597.0
2015-07-03 15:02:00,2598.0
2015-07-03 15:03:00,2598.0
2015-07-03 15:04:00,2598.3
2015-07-03 15:05:00,2598.55
2015-07-03 15:06:00,2597.55
2015-07-03 15:07:00,2600.0
2015-07-03 15:08:00,2602.0
2015-07-03 15:09:00,2601.7
2015-07-03 15:10:00,2605.1
2015-07-03 15:11:00,2604.95
2015-07-03 15:12:00,2604.8
2015-07-03 15:13:00,2605.0
2015-07-03 15:14:00,2603.75
2015-07-03 15:15:00,2604.0
2015-07-03 15:16:00,2604.5
2015-07-03 15:17:00,2605.95
2015-07-03 15:18:00,2606.45
2015-07-03 15:19:00,2607.0
2015-07-03 15:20:00,2608.8
2015-07-03 15:21:00,2607.05
2015-07-03 15:22:00,2607.25
2015-07-03 15:23:00,2607.15
2015-07-03 15:24:00,2607.45
2015-07-03 15:25:00,2604.55
2015-07-03 15:26:00,2604.7
2015-07-03 15:27:00,2605.0
2015-07-03 15:28:00,2604.05
2015-07-03 15:29:00,2603.2
2015-07-03 15:30:00,2603.1
2015-07-06 09:16:00,2584.5
2015-07-06 09:17:00,2589.6
2015-07-06 09:18:00,2596.0
2015-07-06 09:19:00,2595.45
2015-07-06 09:20:00,2598.85
2015-07-06 09:21:00,2595.0
2015-07-06 09:22:00,2594.25
2015-07-06 09:23:00,2591.9
2015-07-06 09:24:00,2589.0
2015-07-06 09:25:00,2586.8
2015-07-06 09:26:00,2591.25
2015-07-06 09:27:00,2585.65
2015-07-06 09:28:00,2583.75
2015-07-06 09:29:00,2587.55
2015-07-06 09:30:00,2584.5
2015-07-06 09:31:00,2587.9
2015-07-06 09:32:00,2589.0
2015-07-06 09:33:00,2588.25
2015-07-06 09:34:00,2589.0
2015-07-06 09:35:00,2587.85
2015-07-06 09:36:00,2585.25
2015-07-06 09:37:00,2586.4
2015-07-06 09:38:00,2588.35
2015-07-06 09:39:00,2588.1
2015-07-06 09:40:00,2588.5
2015-07-06 09:41:00,2589.5
2015-07-06 09:42:00,2585.8
2015-07-06 09:43:00,2589.0
2015-07-06 09:44:00,2589.7
2015-07-06 09:45:00,2590.4
2015-07-06 09:46:00,2590.0
2015-07-06 09:47:00,2591.8
2015-07-06 09:48:00,2591.05
2015-07-06 09:49:00,2589.75
2015-07-06 09:50:00,2591.0
2015-07-06 09:51:00,2590.15
2015-07-06 09:52:00,2592.45
2015-07-06 09:53:00,2594.0
2015-07-06 09:54:00,2594.0
2015-07-06 09:55:00,2594.45
2015-07-06 09:56:00,2594.0
2015-07-06 09:57:00,2595.0
2015-07-06 09:58:00,2595.0
2015-07-06 09:59:00,2595.3
2015-07-06 10:00:00,2594.0
2015-07-06 10:01:00,2595.05
2015-07-06 10:02:00,2594.15
2015-07-06 10:03:00,2593.6
2015-07-06 10:04:00,2594.0
2015-07-06 10:05:00,2591.15
2015-07-06 10:06:00,2592.35
2015-07-06 10:07:00,2590.55
2015-07-06 10:08:00,2590.85
2015-07-06 10:09:00,2592.0
2015-07-06 10:10:00,2591.0
2015-07-06 10:11:00,2589.0
2015-07-06 10:12:00,2590.25
2015-07-06 10:13:00,2590.65
2015-07-06 10:14:00,2588.95
2015-07-06 10:15:00,2587.0
2015-07-06 10:16:00,2590.0
2015-07-06 10:17:00,2589.8
2015-07-06 10:18:00,2589.15
2015-07-06 10:19:00,2588.0
2015-07-06 10:20:00,2590.0
2015-07-06 10:21:00,2589.45
2015-07-06 10:22:00,2587.35
2015-07-06 10:23:00,2588.0
2015-07-06 10:24:00,2589.0
2015-07-06 10:25:00,2589.85
2015-07-06 10:26:00,2589.7
2015-07-06 10:27:00,2589.5
2015-07-06 10:28:00,2589.85
2015-07-06 10:29:00,2589.8
2015-07-06 10:30:00,2591.65
2015-07-06 10:31:00,2590.0
2015-07-06 10:32:00,2591.7
2015-07-06 10:33:00,2588.55
2015-07-06 10:34:00,2588.85
2015-07-06 10:35:00,2587.45
2015-07-06 10:36:00,2585.05
2015-07-06 10:37:00,2587.0
2015-07-06 10:38:00,2585.05
2015-07-06 10:39:00,2586.2
2015-07-06 10:40:00,2588.45
2015-07-06 10:41:00,2587.85
2015-07-06 10:42:00,2588.3
2015-07-06 10:43:00,2588.25
2015-07-06 10:44:00,2586.55
2015-07-06 10:45:00,2586.7
2015-07-06 10:46:00,2587.95
2015-07-06 10:47:00,2587.0
2015-07-06 10:48:00,2585.2
2015-07-06 10:49:00,2584.0
2015-07-06 10:50:00,2582.55
2015-07-06 10:51:00,2583.4
2015-07-06 10:52:00,2582.9
2015-07-06 10:53:00,2583.9
2015-07-06 10:54:00,2584.4
2015-07-06 10:55:00,2584.95
2015-07-06 10:56:00,2585.3
2015-07-06 10:57:00,2586.45
2015-07-06 10:58:00,2587.0
2015-07-06 10:59:00,2583.65
2015-07-06 11:00:00,2584.3
2015-07-06 11:01:00,2584.0
2015-07-06 11:02:00,2585.25
2015-07-06 11:03:00,2585.0
2015-07-06 11:04:00,2582.05
2015-07-06 11:05:00,2583.7
2015-07-06 11:06:00,2583.95
2015-07-06 11:07:00,2583.8
2015-07-06 11:08:00,2584.0
2015-07-06 11:09:00,2583.8
2015-07-06 11:10:00,2584.45
2015-07-06 11:11:00,2585.3
2015-07-06 11:12:00,2584.55
2015-07-06 11:13:00,2589.5
2015-07-06 11:14:00,2588.8
2015-07-06 11:15:00,2583.0
2015-07-06 11:16:00,2583.6
2015-07-06 11:17:00,2584.8
2015-07-06 11:18:00,2583.0
2015-07-06 11:19:00,2584.2
2015-07-06 11:20:00,2585.2
2015-07-06 11:21:00,2586.75
2015-07-06 11:22:00,2586.95
2015-07-06 11:23:00,2586.15
2015-07-06 11:24:00,2583.65
2015-07-06 11:25:00,2584.05
2015-07-06 11:26:00,2583.9
2015-07-06 11:27:00,2584.5
2015-07-06 11:28:00,2584.5
2015-07-06 11:29:00,2584.5
2015-07-06 11:30:00,2584.0
2015-07-06 11:31:00,2584.95
2015-07-06 11:32:00,2586.3
2015-07-06 11:33:00,2585.25
2015-07-06 11:34:00,2585.9
2015-07-06 11:35:00,2586.45
2015-07-06 11:36:00,2586.85
2015-07-06 11:37:00,2587.4
2015-07-06 11:38:00,2589.55
2015-07-06 11:39:00,2587.5
2015-07-06 11:40:00,2588.95
2015-07-06 11:41:00,2588.95
2015-07-06 11:42:00,2588.95
2015-07-06 11:43:00,2588.0
2015-07-06 11:44:00,2589.4
2015-07-06 11:45:00,2589.4
2015-07-06 11:46:00,2586.5
2015-07-06 11:47:00,2583.9
2015-07-06 11:48:00,2585.5
2015-07-06 11:49:00,2583.55
2015-07-06 11:50:00,2583.55
2015-07-06 11:51:00,2584.3
2015-07-06 11:52:00,2584.8
2015-07-06 11:53:00,2586.05
2015-07-06 11:54:00,2586.35
2015-07-06 11:55:00,2587.85
2015-07-06 11:56:00,2587.8
2015-07-06 11:57:00,2588.25
2015-07-06 11:58:00,2590.4
2015-07-06 11:59:00,2589.5
2015-07-06 12:00:00,2591.45
2015-07-06 12:01:00,2590.8
2015-07-06 12:02:00,2590.8
2015-07-06 12:03:00,2593.2
2015-07-06 12:04:00,2593.35
2015-07-06 12:05:00,2593.75
2015-07-06 12:06:00,2592.5
2015-07-06 12:07:00,2592.9
2015-07-06 12:08:00,2592.0
2015-07-06 12:09:00,2591.35
2015-07-06 12:10:00,2591.75
2015-07-06 12:11:00,2590.6
2015-07-06 12:12:00,2590.6
2015-07-06 12:13:00,2593.2
2015-07-06 12:14:00,2593.75
2015-07-06 12:15:00,2594.0
2015-07-06 12:16:00,2594.0
2015-07-06 12:17:00,2594.95
2015-07-06 12:18:00,2595.0
2015-07-06 12:19:00,2594.5
2015-07-06 12:20:00,2595.0
2015-07-06 12:21:00,2594.9
2015-07-06 12:22:00,2594.95
2015-07-06 12:23:00,2594.95
2015-07-06 12:24:00,2595.0
2015-07-06 12:25:00,2594.05
2015-07-06 12:26:00,2594.05
2015-07-06 12:27:00,2594.1
2015-07-06 12:28:00,2594.6
2015-07-06 12:29:00,2595.0
2015-07-06 12:30:00,2595.0
2015-07-06 12:31:00,2591.65
2015-07-06 12:32:00,2592.0
2015-07-06 12:33:00,2592.9
2015-07-06 12:34:00,2594.7
2015-07-06 12:35:00,2596.4
2015-07-06 12:36:00,2599.0
2015-07-06 12:37:00,2597.75
2015-07-06 12:38:00,2598.1
2015-07-06 12:39:00,2599.8
2015-07-06 12:40:00,2599.9
2015-07-06 12:41:00,2598.65
2015-07-06 12:42:00,2598.85
2015-07-06 12:43:00,2596.15
2015-07-06 12:44:00,2597.6
2015-07-06 12:45:00,2597.25
2015-07-06 12:46:00,2599.0
2015-07-06 12:47:00,2599.0
2015-07-06 12:48:00,2598.75
2015-07-06 12:49:00,2598.1
2015-07-06 12:50:00,2597.05
2015-07-06 12:51:00,2596.5
2015-07-06 12:52:00,2597.9
2015-07-06 12:53:00,2598.75
2015-07-06 12:54:00,2597.6
2015-07-06 12:55:00,2600.0
2015-07-06 12:56:00,2600.5
2015-07-06 12:57:00,2600.4
2015-07-06 12:58:00,2600.95
2015-07-06 12:59:00,2600.5
2015-07-06 13:00:00,2599.0
2015-07-06 13:01:00,2600.0
2015-07-06 13:02:00,2601.9
2015-07-06 13:03:00,2602.0
2015-07-06 13:04:00,2605.0
2015-07-06 13:05:00,2604.0
2015-07-06 13:06:00,2602.8
2015-07-06 13:07:00,2603.0
2015-07-06 13:08:00,2604.0
2015-07-06 13:09:00,2604.1
2015-07-06 13:10:00,2604.7
2015-07-06 13:11:00,2603.7
2015-07-06 13:12:00,2604.7
2015-07-06 13:13:00,2604.0
2015-07-06 13:14:00,2604.5
2015-07-06 13:15:00,2604.5
2015-07-06 13:16:00,2604.7
2015-07-06 13:17:00,2604.95
2015-07-06 13:18:00,2607.0
2015-07-06 13:19:00,2608.7
2015-07-06 13:20:00,2609.0
2015-07-06 13:21:00,2610.0
2015-07-06 13:22:00,2608.0
2015-07-06 13:23:00,2607.3
2015-07-06 13:24:00,2607.85
2015-07-06 13:25:00,2607.95
2015-07-06 13:26:00,2608.0
2015-07-06 13:27:00,2603.55
2015-07-06 13:28:00,2603.3
2015-07-06 13:29:00,2604.95
2015-07-06 13:30:00,2604.75
2015-07-06 13:31:00,2605.7
2015-07-06 13:32:00,2604.15
2015-07-06 13:33:00,2604.6
2015-07-06 13:34:00,2608.0
2015-07-06 13:35:00,2607.0
2015-07-06 13:36:00,2606.6
2015-07-06 13:37:00,2606.8
2015-07-06 13:38:00,2606.9
2015-07-06 13:39:00,2607.0
2015-07-06 13:40:00,2605.15
2015-07-06 13:41:00,2603.3
2015-07-06 13:42:00,2602.0
2015-07-06 13:43:00,2598.25
2015-07-06 13:44:00,2599.8
2015-07-06 13:45:00,2601.65
2015-07-06 13:46:00,2603.05
2015-07-06 13:47:00,2603.8
2015-07-06 13:48:00,2602.9
2015-07-06 13:49:00,2603.35
2015-07-06 13:50:00,2602.7
2015-07-06 13:51:00,2601.15
2015-07-06 13:52:00,2601.95
2015-07-06 13:53:00,2602.85
2015-07-06 13:54:00,2603.5
2015-07-06 13:55:00,2602.95
2015-07-06 13:56:00,2603.0
2015-07-06 13:57:00,2603.85
2015-07-06 13:58:00,2604.55
2015-07-06 13:59:00,2604.85
2015-07-06 14:00:00,2606.0
2015-07-06 14:01:00,2605.95
2015-07-06 14:02:00,2604.9
2015-07-06 14:03:00,2603.9
2015-07-06 14:04:00,2602.6
2015-07-06 14:05:00,2602.35
2015-07-06 14:06:00,2603.1
2015-07-06 14:07:00,2603.6
2015-07-06 14:08:00,2605.75
2015-07-06 14:09:00,2605.1
2015-07-06 14:10:00,2606.0
2015-07-06 14:11:00,2606.0
2015-07-06 14:12:00,2605.9
2015-07-06 14:13:00,2607.95
2015-07-06 14:14:00,2607.0
2015-07-06 14:15:00,2609.0
2015-07-06 14:16:00,2609.0
2015-07-06 14:17:00,2610.0
2015-07-06 14:18:00,2611.5
2015-07-06 14:19:00,2615.0
2015-07-06 14:20:00,2615.95
2015-07-06 14:21:00,2618.0
2015-07-06 14:22:00,2618.9
2015-07-06 14:23:00,2622.0
2015-07-06 14:24:00,2626.0
2015-07-06 14:25:00,2626.0
2015-07-06 14:26:00,2629.5
2015-07-06 14:27:00,2630.0
2015-07-06 14:28:00,2629.0
2015-07-06 14:29:00,2631.5
2015-07-06 14:30:00,2629.1
2015-07-06 14:31:00,2628.25
2015-07-06 14:32:00,2629.0
2015-07-06 14:33:00,2631.65
2015-07-06 14:34:00,2636.85
2015-07-06 14:35:00,2636.9
2015-07-06 14:36:00,2634.5
2015-07-06 14:37:00,2636.15
2015-07-06 14:38:00,2641.0
2015-07-06 14:39:00,2638.85
2015-07-06 14:40:00,2635.0
2015-07-06 14:41:00,2635.35
2015-07-06 14:42:00,2635.15
2015-07-06 14:43:00,2634.45
2015-07-06 14:44:00,2635.5
2015-07-06 14:45:00,2635.15
2015-07-06 14:46:00,2636.15
2015-07-06 14:47:00,2634.65
2015-07-06 14:48:00,2635.95
2015-07-06 14:49:00,2633.0
2015-07-06 14:50:00,2632.8
2015-07-06 14:51:00,2636.05
2015-07-06 14:52:00,2636.95
2015-07-06 14:53:00,2636.0
2015-07-06 14:54:00,2636.0
2015-07-06 14:55:00,2637.2
2015-07-06 14:56:00,2638.35
2015-07-06 14:57:00,2638.45
2015-07-06 14:58:00,2639.0
2015-07-06 14:59:00,2641.0
2015-07-06 15:00:00,2640.05
2015-07-06 15:01:00,2640.0
2015-07-06 15:02:00,2640.0
2015-07-06 15:03:00,2643.1
2015-07-06 15:04:00,2643.45
2015-07-06 15:05:00,2643.05
2015-07-06 15:06:00,2643.8
2015-07-06 15:07:00,2641.35
2015-07-06 15:08:00,2640.95
2015-07-06 15:09:00,2638.25
2015-07-06 15:10:00,2639.0
2015-07-06 15:11:00,2639.0
2015-07-06 15:12:00,2640.95
2015-07-06 15:13:00,2640.95
2015-07-06 15:14:00,2641.9
2015-07-06 15:15:00,2641.1
2015-07-06 15:16:00,2638.5
2015-07-06 15:17:00,2634.95
2015-07-06 15:18:00,2630.0
2015-07-06 15:19:00,2629.75
2015-07-06 15:20:00,2629.0
2015-07-06 15:21:00,2627.0
2015-07-06 15:22:00,2623.5
2015-07-06 15:23:00,2624.0
2015-07-06 15:24:00,2627.0
2015-07-06 15:25:00,2628.25
2015-07-06 15:26:00,2627.7
2015-07-06 15:27:00,2629.6
2015-07-06 15:28:00,2628.0
2015-07-06 15:29:00,2624.8
2015-07-06 15:30:00,2629.7
2015-07-07 09:16:00,2639.0
2015-07-07 09:17:00,2640.0
2015-07-07 09:18:00,2643.25
2015-07-07 09:19:00,2636.0
2015-07-07 09:20:00,2639.95
2015-07-07 09:21:00,2641.0
2015-07-07 09:22:00,2638.05
2015-07-07 09:23:00,2640.35
2015-07-07 09:24:00,2639.3
2015-07-07 09:25:00,2638.0
2015-07-07 09:26:00,2631.65
2015-07-07 09:27:00,2634.65
2015-07-07 09:28:00,2633.8
2015-07-07 09:29:00,2630.05
2015-07-07 09:30:00,2632.75
2015-07-07 09:31:00,2631.1
2015-07-07 09:32:00,2630.0
2015-07-07 09:33:00,2632.8
2015-07-07 09:34:00,2631.3
2015-07-07 09:35:00,2629.6
2015-07-07 09:36:00,2629.45
2015-07-07 09:37:00,2627.2
2015-07-07 09:38:00,2627.0
2015-07-07 09:39:00,2626.05
2015-07-07 09:40:00,2626.85
2015-07-07 09:41:00,2629.5
2015-07-07 09:42:00,2628.65
