id,date,time,open,high,low,close,volume
RCOM,20150904,13:18:00,57.55,57.7,57.55,57.55,4648
RCOM,20150904,13:19:00,57.6,57.7,57.6,57.65,5272
RCOM,20150904,13:20:00,57.7,57.7,57.6,57.7,7205
RCOM,20150904,13:21:00,57.7,58.0,57.7,58.0,51040
RCOM,20150904,13:22:00,58.05,58.1,57.85,57.85,19583
RCOM,20150904,13:23:00,57.9,57.95,57.85,57.95,4393
RCOM,20150904,13:24:00,58.0,58.25,57.9,58.15,94346
RCOM,20150904,13:25:00,58.1,58.4,58.1,58.3,24074
RCOM,20150904,13:26:00,58.25,58.3,58.1,58.1,16204
RCOM,20150904,13:27:00,58.1,58.15,57.95,58.0,38025
RCOM,20150904,13:28:00,57.95,58.0,57.9,58.0,14260
RCOM,20150904,13:29:00,57.95,58.05,57.95,58.0,11905
RCOM,20150904,13:30:00,58.0,58.0,57.95,57.95,2463
RCOM,20150904,13:31:00,57.95,58.0,57.95,57.95,4010
RCOM,20150904,13:32:00,58.0,58.0,57.9,57.95,4822
RCOM,20150904,13:33:00,57.95,57.95,57.85,57.85,12350
RCOM,20150904,13:34:00,57.8,58.0,57.6,57.7,45876
RCOM,20150904,13:35:00,57.75,57.9,57.7,57.8,14760
RCOM,20150904,13:36:00,57.8,57.9,57.7,57.9,6187
RCOM,20150904,13:37:00,57.85,57.95,57.8,57.95,4089
RCOM,20150904,13:38:00,57.95,57.95,57.8,57.8,2167
RCOM,20150904,13:39:00,57.85,57.85,57.75,57.85,920
RCOM,20150904,13:40:00,57.8,57.85,57.75,57.75,3674
RCOM,20150904,13:41:00,57.8,57.85,57.75,57.75,6487
RCOM,20150904,13:42:00,57.75,57.75,57.7,57.7,6914
RCOM,20150904,13:43:00,57.7,57.8,57.7,57.7,5341
RCOM,20150904,13:44:00,57.75,57.85,57.75,57.8,6456
RCOM,20150904,13:45:00,57.8,57.9,57.8,57.9,1732
RCOM,20150904,13:46:00,57.85,57.95,57.8,57.9,11901
RCOM,20150904,13:47:00,57.9,57.95,57.85,57.9,17140
RCOM,20150904,13:48:00,57.9,57.95,57.8,57.95,12079
RCOM,20150904,13:49:00,57.95,58.05,57.85,57.95,16688
RCOM,20150904,13:50:00,57.95,58.05,57.85,57.9,12857
RCOM,20150904,13:51:00,57.8,57.9,57.6,57.6,16838
RCOM,20150904,13:52:00,57.6,57.8,57.55,57.7,5971
RCOM,20150904,13:53:00,57.75,57.9,57.75,57.75,6025
RCOM,20150904,13:54:00,57.75,57.8,57.65,57.65,7123
RCOM,20150904,13:55:00,57.7,57.75,57.65,57.75,4254
